"Date","Price","Open","High","Low","Change %"
"Oct 13, 2014","136.28","135.85","136.37","135.50","0.23%"
"Oct 10, 2014","135.97","136.84","137.12","135.79","-0.65%"
"Oct 09, 2014","136.86","137.61","137.88","136.57","-0.56%"
"Oct 08, 2014","137.63","136.85","137.95","136.60","0.55%"
"Oct 07, 2014","136.88","137.63","137.79","136.52","-0.58%"
"Oct 06, 2014","137.68","137.28","137.82","136.99","0.20%"
"Oct 03, 2014","137.40","137.32","138.24","137.05","0.03%"
"Oct 02, 2014","137.36","137.44","137.75","136.81","-0.08%"
"Oct 01, 2014","137.47","138.48","138.84","137.35","-0.76%"
"Sep 30, 2014","138.52","138.83","138.96","137.89","-0.26%"
"Sep 29, 2014","138.88","138.60","139.17","138.45","0.19%"
"Sep 26, 2014","138.62","138.64","139.12","138.34","-0.03%"
"Sep 25, 2014","138.66","139.30","139.73","138.39","-0.48%"
"Sep 24, 2014","139.33","139.86","139.98","138.93","-0.41%"
"Sep 23, 2014","139.90","139.81","140.27","139.21","0.02%"
"Sep 22, 2014","139.87","139.89","140.23","139.58","-0.01%"
"Sep 19, 2014","139.89","140.40","141.28","139.63","-0.43%"
"Sep 18, 2014","140.49","139.42","140.56","139.11","0.75%"
"Sep 17, 2014","139.45","138.83","139.65","138.71","0.45%"
"Sep 16, 2014","138.83","138.67","138.99","138.48","0.09%"
"Sep 15, 2014","138.70","139.13","139.26","138.41","-0.33%"
"Sep 12, 2014","139.16","138.43","139.22","138.18","0.51%"
"Sep 11, 2014","138.45","137.99","138.55","137.69","0.32%"
"Sep 10, 2014","138.01","137.33","138.21","137.25","0.45%"
"Sep 09, 2014","137.39","136.72","137.56","136.58","0.47%"
"Sep 08, 2014","136.75","135.98","137.03","135.74","0.47%"
"Sep 05, 2014","136.11","136.22","136.63","135.73","-0.12%"
"Sep 04, 2014","136.28","137.76","138.03","135.92","-1.12%"
"Sep 03, 2014","137.83","137.96","138.29","137.63","-0.12%"
"Sep 02, 2014","138.00","136.99","138.12","136.89","0.72%"
"Sep 01, 2014","137.01","136.69","137.08","136.60","0.24%"
"Aug 29, 2014","136.68","136.66","137.24","136.54","-0.04%"
"Aug 28, 2014","136.73","137.03","137.24","136.36","-0.22%"
"Aug 27, 2014","137.03","137.03","137.32","136.70","-0.01%"
"Aug 26, 2014","137.05","137.24","137.46","136.96","-0.16%"
"Aug 25, 2014","137.27","137.36","138.06","137.05","-0.28%"
"Aug 22, 2014","137.66","137.88","138.05","137.26","-0.18%"
"Aug 21, 2014","137.91","137.54","137.98","137.41","0.24%"
"Aug 20, 2014","137.58","137.03","137.72","136.95","0.37%"
"Aug 19, 2014","137.07","137.04","137.18","136.74","0.01%"
"Aug 18, 2014","137.06","137.01","137.28","136.73","-0.07%"
"Aug 15, 2014","137.16","136.90","137.65","136.73","0.18%"
"Aug 14, 2014","136.92","136.84","137.29","136.74","0.02%"
"Aug 13, 2014","136.89","136.70","137.20","136.57","0.13%"
"Aug 12, 2014","136.71","136.77","136.90","136.31","-0.07%"
"Aug 11, 2014","136.80","136.76","137.07","136.55","-0.06%"
"Aug 08, 2014","136.88","136.41","136.97","135.68","0.32%"
"Aug 07, 2014","136.44","136.62","137.17","136.21","-0.15%"
"Aug 06, 2014","136.65","137.19","137.28","136.13","-0.42%"
"Aug 05, 2014","137.23","137.67","137.74","137.03","-0.34%"
"Aug 04, 2014","137.70","137.73","137.94","137.37","-0.09%"
"Aug 01, 2014","137.83","137.60","138.07","137.50","0.15%"
"Jul 31, 2014","137.63","137.68","137.87","137.44","-0.06%"
"Jul 30, 2014","137.71","136.91","137.89","136.77","0.55%"
"Jul 29, 2014","136.95","136.88","137.13","136.71","0.03%"
"Jul 28, 2014","136.91","136.64","136.96","136.57","0.10%"
"Jul 25, 2014","136.78","137.07","137.30","136.60","-0.22%"
"Jul 24, 2014","137.08","136.60","137.20","136.30","0.31%"
"Jul 23, 2014","136.65","136.59","136.80","136.35","0.01%"
"Jul 22, 2014","136.63","137.11","137.36","136.53","-0.36%"
"Jul 21, 2014","137.13","137.13","137.17","136.83","0.05%"
"Jul 18, 2014","137.06","136.84","137.31","136.66","0.15%"
"Jul 17, 2014","136.86","137.48","137.58","136.76","-0.49%"
"Jul 16, 2014","137.53","137.96","138.10","137.44","-0.34%"
"Jul 15, 2014","138.00","138.27","138.44","137.83","-0.22%"
"Jul 14, 2014","138.30","137.87","138.49","137.76","0.24%"
"Jul 11, 2014","137.97","137.87","138.08","137.61","0.03%"
"Jul 10, 2014","137.93","138.65","138.74","137.45","-0.54%"
"Jul 09, 2014","138.68","138.25","138.79","138.08","0.29%"
"Jul 08, 2014","138.28","138.52","138.65","138.07","-0.20%"
"Jul 07, 2014","138.56","138.76","138.88","138.39","-0.19%"
"Jul 04, 2014","138.83","139.07","139.17","138.53","-0.19%"
"Jul 03, 2014","139.09","138.98","139.51","138.90","0.03%"
"Jul 02, 2014","139.05","138.87","139.11","138.49","0.12%"
"Jul 01, 2014","138.88","138.72","139.14","138.63","0.10%"
"Jun 30, 2014","138.74","138.43","138.81","138.05","0.27%"
"Jun 27, 2014","138.37","138.45","138.53","137.93","-0.08%"
"Jun 26, 2014","138.48","138.82","138.86","137.87","-0.27%"
"Jun 25, 2014","138.85","138.73","138.94","138.50","0.08%"
"Jun 24, 2014","138.74","138.66","138.93","138.40","0.03%"
"Jun 23, 2014","138.70","138.74","138.91","138.22","-0.08%"
"Jun 20, 2014","138.81","138.72","138.91","138.48","0.06%"
"Jun 19, 2014","138.72","138.55","138.92","138.37","0.11%"
"Jun 18, 2014","138.57","138.35","138.88","138.28","0.14%"
"Jun 17, 2014","138.37","138.21","138.56","138.13","0.09%"
"Jun 16, 2014","138.25","138.10","138.31","137.65","0.01%"
"Jun 13, 2014","138.23","137.81","138.58","137.70","0.26%"
"Jun 12, 2014","137.87","138.11","138.39","137.67","-0.20%"
"Jun 11, 2014","138.15","138.63","138.69","137.81","-0.38%"
"Jun 10, 2014","138.68","139.35","139.44","138.41","-0.50%"
"Jun 09, 2014","139.38","139.81","140.11","139.20","-0.31%"
"Jun 06, 2014","139.81","139.84","140.00","139.33","-0.04%"
"Jun 05, 2014","139.87","139.71","140.02","138.63","0.11%"
"Jun 04, 2014","139.72","139.68","139.98","139.49","0.02%"
"Jun 03, 2014","139.69","139.18","139.81","139.05","0.34%"
"Jun 02, 2014","139.21","138.77","139.38","138.61","0.33%"
"May 30, 2014","138.75","138.43","138.89","138.03","0.21%"
"May 29, 2014","138.46","138.37","138.56","137.92","0.03%"
"May 28, 2014","138.42","139.01","139.15","138.23","-0.46%"
"May 27, 2014","139.06","139.08","139.42","138.77","-0.05%"
"May 26, 2014","139.13","138.92","139.14","138.68","0.07%"
"May 23, 2014","139.03","138.89","139.06","138.55","0.07%"
"May 22, 2014","138.93","138.68","139.16","138.59","0.13%"
"May 21, 2014","138.75","138.81","138.95","138.09","-0.06%"
"May 20, 2014","138.84","139.11","139.34","138.49","-0.22%"
"May 19, 2014","139.15","139.09","139.30","138.57","0.09%"
"May 16, 2014","139.03","139.23","139.50","138.74","-0.17%"
"May 15, 2014","139.27","139.72","139.89","138.93","-0.34%"
"May 14, 2014","139.74","140.11","140.32","139.40","-0.29%"
"May 13, 2014","140.14","140.45","140.98","139.93","-0.25%"
"May 12, 2014","140.49","139.84","140.67","139.84","0.23%"
"May 09, 2014","140.17","140.67","140.86","139.84","-0.38%"
"May 08, 2014","140.70","141.74","142.38","140.47","-0.76%"
"May 07, 2014","141.78","141.60","142.03","141.10","0.11%"
"May 06, 2014","141.62","141.68","142.13","141.30","-0.08%"
"May 05, 2014","141.73","141.64","141.98","141.24","-0.01%"
"May 02, 2014","141.74","141.90","142.38","141.59","-0.14%"
"May 01, 2014","141.94","141.76","142.04","141.60","0.09%"
"Apr 30, 2014","141.81","141.71","142.19","141.08","0.04%"
"Apr 29, 2014","141.75","141.92","142.52","141.54","-0.15%"
"Apr 28, 2014","141.96","141.28","142.18","140.95","0.45%"
"Apr 25, 2014","141.33","141.47","141.80","140.97","-0.14%"
"Apr 24, 2014","141.53","141.66","141.84","141.00","-0.11%"
"Apr 23, 2014","141.68","141.63","142.01","141.13","0.01%"
"Apr 22, 2014","141.67","141.50","141.82","141.16","0.09%"
"Apr 21, 2014","141.54","141.50","141.84","141.34","0.04%"
"Apr 18, 2014","141.49","141.41","141.71","141.33","0.03%"
"Apr 17, 2014","141.45","141.22","141.65","140.95","0.14%"
"Apr 16, 2014","141.25","140.76","141.78","140.59","0.31%"
"Apr 15, 2014","140.81","140.69","140.94","140.18","0.04%"
"Apr 14, 2014","140.75","140.50","141.00","140.36","-0.25%"
